userid,itemid,ts,label
3962,2942,965676267,1
3962,3715,965676282,1
3962,3497,965676313,0
3962,2477,965676356,1
3962,1995,965676378,1
3962,3714,965676409,0
3962,1996,965676525,1
3963,1185,1025322538,1
3963,1354,1025322608,0
3963,3682,1025322684,1
3963,2539,1025322870,1
3963,3115,1025322895,1
3963,3948,1025322921,0
3963,3498,1026275648,1
3963,3653,1026275888,0
3963,1678,1026276113,1
3963,1353,1027047434,1
3964,1221,965669453,1
3964,1272,965669489,1
3964,902,965669489,0
3964,2858,965669489,1
3964,1084,965669538,1
3964,1639,965669591,0
3964,1673,965669591,0
3964,909,965669644,1
3964,2676,965669744,1
3964,628,965669744,1
3965,2492,972006172,0
3965,223,972006202,0
3965,2722,972006231,0
3965,480,973454959,1
3965,1673,973455086,1
3965,3871,973455086,1
3965,3555,973455086,1
3965,2291,973455168,0
3965,3624,973455183,1
3965,3173,973455210,1
3966,2918,965668645,1
3966,1225,965668645,0
3966,1036,965668665,1
3966,2867,965668691,1
3966,1197,965668691,1
3966,2716,965668691,1
3966,1961,965668691,0
3966,2401,965668734,1
3966,2478,965668734,1
3966,1378,965668734,1
3967,92,968873707,0
3967,2411,968873734,0
3967,282,968873734,0
3967,2146,968873762,0
3967,31,968873804,0
3967,2445,968873826,0
3967,1726,968873826,0
3967,510,968873826,0
3967,2421,968873850,0
3967,2106,968873850,0
3968,2699,965664129,1
3968,208,965664161,0
3968,479,965664161,0
3968,667,965664161,1
3968,1379,965664161,0
3968,1391,965664161,1
3968,798,965664190,0
3968,466,965664190,1
3968,95,965664190,1
3968,2023,965664191,1
3969,3147,965660249,1
3969,3052,965660284,0
3969,3129,965660284,1
3969,3186,965660284,1
3969,3081,965660330,0
3969,2889,965660330,0
3969,3174,965660330,0
3969,3176,965660330,1
3969,3324,965660410,1
3969,2393,965660576,0
3970,1261,1019230100,1
3970,2366,1019230117,1
3970,1301,1019230144,1
3970,2194,1019230173,0
3970,3213,1019230210,1
3970,1079,1019230248,1
3970,3911,1019230400,1
3970,3952,1019230430,1
3970,3948,1019230515,0
3970,3882,1019230609,1
3971,3911,997727471,1
3971,3717,1003560228,0
3971,3798,1012408014,1
3971,3865,1012408138,1
3971,1073,1012408252,1
3971,1685,1022702566,1
3971,3882,1025021437,0
3971,441,1026849731,0
3971,162,1028572912,1
3971,2057,1028782240,1
3972,2710,965658072,0
3972,3203,965658140,1
3972,2369,965658140,0
3972,1911,965658140,0
3972,2881,965658191,0
3972,3113,965658191,1
3972,2336,965658191,1
3972,2605,965658301,1
3972,2688,965658349,1
3972,2861,965658349,1
3973,2247,966358009,1
3973,253,966358009,1
3973,454,966358009,0
3973,3718,966959605,0
3973,3785,966959645,1
3973,608,967660510,1
3973,1296,967660564,1
3973,1374,967660564,0
3973,1077,967660564,0
3973,2302,967660585,1
3974,2505,965655773,0
3974,1459,965655828,1
3974,1127,965655828,1
3974,344,965655828,0
3974,2015,965655828,1
3974,3070,965655872,1
3974,2846,965655872,0
3974,2124,965655872,1
3974,2133,965655872,0
3974,1238,965655919,1
3975,3499,965668802,1
3975,474,965668802,0
3975,1394,965668802,1
3975,2686,965668835,1
3975,2739,965668835,1
3975,1625,965668884,1
3975,2519,965668884,0
3975,3039,965668928,1
3975,3751,965924068,1
3975,3785,965924068,1
3976,2542,965652876,1
3976,2081,965652902,0
3976,3210,965652902,1
3976,3671,965652902,1
3976,2174,965652902,1
3976,1477,965652949,1
3976,899,965652993,1
3976,1210,965652993,1
3976,1721,965653016,1
3976,1265,965653036,1
3977,1089,965645232,1
3977,1266,965645270,0
3977,2289,965645319,1
3977,2571,965645338,1
3977,2618,965645402,1
3977,1220,965645402,1
3977,3174,965645441,0
3977,593,965645478,1
3977,2478,965645478,0
3977,318,965645478,1
3978,904,965635278,1
3978,1212,965635278,1
3978,1267,965635325,1
3978,2186,965635325,1
3978,2160,965635371,1
3978,2202,965635419,1
3978,3634,965635419,1
3978,1193,965635572,1
3978,2862,965635812,1
3978,2132,965635918,1
3979,905,965629181,1
3979,947,965629181,1
3979,1270,965630056,1
3979,34,965630128,0
3979,3608,965630167,1
3979,1414,965630284,1
3979,3809,965630284,1
3979,2302,965630558,0
3979,1580,965630558,1
3979,2040,965630558,1
3980,2279,965625839,0
3980,2713,965625839,0
3980,330,965625839,0
3980,196,965625839,0
3980,2793,965625839,0
3980,2315,965625876,0
3980,12,965625876,0
3980,2338,965625911,0
3980,2113,965625987,0
3980,2548,965625987,0
3981,1082,965629037,1
3981,1171,965629064,1
3981,2648,965629107,0
3981,1254,965629162,0
3981,3095,965629162,1
3981,1221,965629203,0
3981,1262,965629226,0
3981,922,965629226,1
3981,1283,965629266,0
3981,913,965629266,0
3982,913,1015637437,1
3982,1959,1015637437,1
3982,2686,1015637478,0
3982,2013,1015637478,1
3982,2763,1015637514,1
3982,848,1016831102,1
3982,919,1016831323,1
3982,1204,1016831323,1
3982,920,1016831493,0
3982,1307,1016831790,1
3983,81,965833410,1
3983,1593,965833430,0
3983,1100,965833448,0
3983,2259,965833467,0
3983,2805,965833484,0
3983,3394,965833501,0
3983,499,965833546,0
3983,3584,965833546,0
3983,2950,965833546,0
3983,3765,965833576,0
3984,1242,965612253,1
3984,3062,965612296,1
3984,1200,965612296,1
3984,2944,965612296,1
3984,1208,965612296,1
3984,1210,965612296,1
3984,1272,965612338,1
3984,1222,965612338,1
3984,1294,965612374,1
3984,2662,965612374,1
3985,3318,975726206,0
3985,3514,975726278,1
3985,3537,975726405,0
3985,3275,975726448,1
3985,3238,975726678,0
3985,3125,975726736,1
3985,3127,975726768,0
3985,3855,975727042,0
3985,3295,1025057040,0
3985,1961,1025057040,1
3986,2694,965608170,1
3986,231,965608192,1
3986,11,965608232,0
3986,3130,965608260,1
3986,1569,965608286,1
3986,3263,965608314,0
3986,1513,965608376,1
3986,2335,965608778,1
3986,586,965608836,1
3986,516,965608836,0
3987,2700,965607882,0
3987,2762,965607882,1
3987,2763,965607910,0
3987,2987,965607941,1
3987,3793,965607941,1
3987,3578,965608044,1
3987,3785,965608044,1
3987,3623,965608071,0
3987,3616,965608093,0
3987,3617,965608093,0
3988,2410,965709603,1
3988,2639,965709603,1
3988,2117,965709603,1
3988,1173,965709603,0
3988,2146,965709629,0
3988,3707,965709629,0
3988,2421,965709649,0
3988,3138,965709649,0
3988,3331,965709670,0
3988,2950,965709670,0
3989,1303,965606599,1
3989,2160,965606758,1
3989,1952,965606825,1
3989,2278,965607241,1
3989,1704,965607321,1
3989,2231,965607389,1
3989,920,965607762,1
3989,3201,965607831,1
3989,2915,965607944,1
3989,307,965608440,1
3990,2054,965781898,0
3990,2005,965781898,0
3990,2017,965781984,1
3990,3868,968027132,1
3990,3840,968027215,0
3990,3844,968027215,1
3990,3809,968027343,0
3990,3802,968027377,0
3990,3805,968027377,0
3990,3807,968027377,1
3991,2599,980650182,0
3991,1093,980650182,0
3991,2428,980650209,0
3991,3238,980650209,0
3991,2605,980650209,0
3991,3408,980650209,0
3991,3113,980650209,0
3991,3159,980650209,1
3991,2712,980650209,0
3991,2959,980650209,1
3992,1409,1025362123,1
3992,23,1025362123,1
3992,3254,1025362178,1
3992,1769,1025362367,1
3992,231,1025362516,0
3992,724,1025362747,1
3992,2052,1025362792,0
3992,2694,1025362948,1
3992,5,1025363065,0
3992,1674,1025492926,1
3993,1431,966229456,0
3993,3268,966229529,0
3993,839,966229529,0
3993,181,966229529,1
3993,3835,966229805,1
3993,3176,966230064,0
3993,1218,973045476,0
3993,3948,973045531,0
3993,175,973045531,0
3993,3868,973045710,1
3994,2463,966702411,1
3994,2133,966702411,1
3994,2746,966702411,1
3994,21,966702411,1
3994,3210,966702444,1
3994,3516,966702444,0
3994,141,966702458,1
3994,3040,966702473,0
3994,367,966702473,0
3994,3809,966702487,1
3995,3147,1002328549,1
3995,1625,1002328571,0
3995,344,1016978162,1
3995,2336,1016978220,0
3995,1246,1016978220,0
3995,2000,1016978276,1
3995,3948,1016978300,0
3995,1291,1039991563,1
3995,2115,1039991576,0
3995,2012,1039991597,0
3996,169,965585155,0
3996,2355,965585214,1
3996,364,965585214,1
3996,588,965585232,1
3996,2294,965585232,1
3996,1920,965585256,1
3996,317,965585354,1
3996,367,965585354,1
3996,1126,965585375,0
3996,3793,965607694,1
3997,288,965581731,0
3997,3835,965581731,0
3997,1438,965581751,1
3997,2126,965581751,1
3997,1515,965581751,1
3997,1752,965581788,1
3997,1004,965581802,1
3997,1626,965581836,0
3997,1556,965581836,0
3997,2505,965581836,0
3998,1373,965580296,1
3998,2364,965580296,0
3998,2011,965580296,0
3998,2450,965580362,0
3998,3401,965580362,0
3998,2643,965580362,0
3998,2987,965580426,0
3998,3683,965580426,0
3998,3706,965580426,1
3998,1252,965580455,0
3999,457,965963852,1
3999,319,965963877,1
3999,373,965963877,0
3999,3101,965963915,0
3999,3505,965963915,1
3999,2841,965963936,0
3999,3102,965963980,0
3999,1994,965963980,1
3999,1047,965964001,0
3999,3249,965964002,0
4000,1920,965570568,0
4000,60,965570568,0
4000,589,965570606,1
4000,1580,965570606,1
4000,2571,965570606,1
4000,32,965570606,1
4000,480,965570633,1
4000,3175,965570633,0
4000,1748,965570633,0
4000,2916,965570663,1
4001,81,965584416,0
4001,2120,965584470,1
4001,2316,965584470,1
4001,2269,965584496,0
4001,452,965584525,0
4001,2154,965584545,1
4001,270,965584589,0
4001,3798,965584744,1
4001,3784,965584744,0
4001,3185,965584767,1
4002,3703,969478382,1
4002,1200,969478382,1
4002,1281,969478707,1
4002,1294,969478707,0
4002,2300,969478707,1
4002,3481,971274582,1
4002,3148,971274582,0
4002,3408,971274798,1
4002,3179,971274826,0
4002,3484,971274846,0
4003,904,965586044,1
4003,950,965586044,1
4003,3730,965586044,1
4003,1212,965586044,1
4003,3182,965586112,0
4003,3751,965586112,1
4003,3783,965586112,1
4003,3624,965586171,1
4003,3317,965586171,1
4003,3785,965586199,0
4004,694,965562382,0
4004,173,965562382,0
4004,502,965562382,0
4004,2153,965562427,0
4004,2170,965562427,1
4004,3841,965562470,0
4004,1556,965562470,0
4004,172,965562470,1
4004,3268,965562504,0
4004,546,965562504,0
4005,1304,1007219911,1
4005,1387,1007219911,1
4005,1340,1007220046,1
4005,2716,1007220046,1
4005,1219,1007220046,1
4005,154,1009132436,0
4005,3756,1009132453,1
4005,3577,1009132475,1
4005,2774,1011462486,1
4005,3906,1011462520,0
4006,2355,965553324,0
4006,2378,965553324,1
4006,356,965553324,0
4006,3039,965553362,1
4006,1307,965553362,0
4006,3504,965553362,0
4006,2716,965553362,1
4006,1269,965553410,1
4006,3448,965553410,1
4006,1663,965553463,1
4007,3893,970131209,0
4007,3895,970131254,0
4007,3897,970838508,1
4007,3898,970838539,0
4007,3889,970838586,0
4007,3908,972027046,0
4007,3273,972027066,0
4007,3948,972553338,0
4007,3896,972553338,0
4007,3945,974506313,0
4008,3623,965546031,1
4008,3646,965546071,0
4008,3510,965546071,1
4008,3564,965546071,0
4008,3784,965546071,0
4008,3593,965546086,0
4008,3743,965546086,0
4008,3751,965546140,0
4008,3317,965546158,0
4008,3754,965546158,0
4009,1924,965958280,0
4009,1324,965958305,0
4009,1327,965958305,1
4009,1336,965958305,1
4009,2158,965958305,0
4009,2328,965958327,0
4009,2367,965958327,0
4009,3273,965958351,0
4009,2327,965958351,1
4009,1983,965958351,1
4010,2355,965544571,1
4010,2541,965544571,0
4010,2369,965544607,0
4010,2722,965544607,0
4010,2336,965544624,1
4010,2716,965544661,1
4010,2723,965544741,0
4010,3219,965544761,0
4010,968,965544761,1
4010,2987,965544851,1
4011,593,965543521,1
4011,36,965543521,1
4011,1358,965543541,1
4011,296,965543566,1
4011,527,965543566,1
4011,1213,965543566,1
4011,678,965543604,1
4011,25,965543630,1
4011,1094,965543630,0
4011,1120,965543654,0
4012,3617,965542575,0
4012,3623,965542575,0
4012,3821,965542575,0
4012,3825,965542575,0
4012,3510,965542575,0
4012,3799,965542609,0
4012,3593,965542609,0
4012,3594,965542609,0
4012,3743,965542609,0
4012,3747,965542609,0
4013,1459,965539971,0
4013,3005,965540088,0
4013,3238,965540103,0
4013,257,965540111,0
4013,880,965540263,0
4013,2505,965540263,0
4013,2797,965540304,0
4013,2100,965540327,0
4013,2174,965540327,0
4013,2005,965540327,0
4014,2149,965540157,1
4014,1972,965540157,1
4014,1975,965540157,0
4014,1977,965540157,1
4014,1979,965540157,1
4014,1984,965540157,0
4014,1986,965540157,1
4014,1996,965540157,0
4014,1389,965540172,0
4014,1981,965540172,0
4015,590,965534188,0
4015,1286,965534259,0
4015,2018,965534305,0
4015,2194,965534357,1
4015,1955,965534357,0
4015,594,965534400,0
4015,941,965534400,0
4015,3505,965534436,0
4015,3384,965534436,0
4015,2000,965534436,1
4016,2530,965623632,0
4016,2989,965623693,0
4016,2535,965623747,0
4016,479,965623818,1
4016,2410,965623945,0
4016,204,965623997,1
4016,2411,965624047,0
4016,1626,965624137,0
4016,2412,965624166,0
4016,3793,966895594,0
4017,3273,965526740,0
4017,3299,965526740,0
4017,3301,965526740,1
4017,3355,965526740,0
4017,3146,965526771,1
4017,3302,965526771,0
4017,3180,965526771,0
4017,3125,965526828,0
4017,3239,965526885,0
4017,3177,965526885,0
4018,1552,965529033,1
4018,2524,965529033,0
4018,3628,965529085,0
4018,1371,965529085,0
4018,316,965529085,1
4018,2628,965529128,1
4018,2126,965529128,0
4018,2393,965529128,1
4018,2105,965529166,0
4018,95,965529166,0
4019,1136,965612769,1
4019,3730,965612769,0
4019,1193,965612876,1
4019,593,965612916,1
4019,3169,965612916,0
4019,1219,965612916,1
4019,750,965612963,1
4019,3201,965612963,0
4019,951,965612963,1
4019,1230,965612963,0
4020,3438,965532678,0
4020,3704,965532678,1
4020,517,965532678,0
4020,376,965532692,1
4020,780,965532720,0
4020,2409,965532720,1
4020,288,965532720,0
4020,1391,965532720,0
4020,3697,965532737,0
4020,70,965532737,0
4021,2953,965525628,0
4021,542,965525628,0
4021,810,965525667,0
4021,3048,965525691,1
4021,1440,965525716,0
4021,2286,965525716,0
4021,3031,965525744,1
4021,2786,965525744,1
4021,473,965525768,0
4021,2555,965525768,0
4022,303,965526226,0
4022,340,965526226,0
4022,2822,965526302,0
4022,1894,965526302,0
4022,2322,965526302,0
4022,2405,965526355,1
4022,208,965526355,0
4022,3706,965526445,0
4022,1034,965526624,0
4022,247,965527197,0
4023,2797,965519578,0
4023,3671,965519595,1
4023,1265,965519627,0
4023,3435,965519663,0
4023,608,965519708,1
4023,2194,965519708,0
4023,2000,965519708,1
4023,1234,965519727,0
4023,592,965519748,0
4023,3763,965519748,1
4024,3545,965519546,1
4024,3552,965519546,1
4024,1895,965519569,0
4024,1342,965519569,0
4024,1343,965519569,1
4024,431,965519585,0
4024,912,965519610,1
4024,1345,965519610,1
4024,158,965519610,0
4024,16,965519610,0
4025,3911,975211846,1
4025,3913,975211846,1
4025,3916,975211846,0
4025,3948,975211878,0
4025,3951,975211878,1
4025,3880,975211878,0
4025,3909,975211914,0
4025,3910,975211914,1
4025,3915,975211950,1
4025,3912,975212027,0
4026,122,965521837,0
4026,2752,965521880,0
4026,3145,965521906,0
4026,3704,965521929,0
4026,1092,965521961,0
4026,259,965521978,0
4026,1380,965522002,0
4026,372,965522002,1
4026,2420,965522019,0
4026,273,965522051,1
4027,904,965514670,1
4027,908,965514670,1
4027,2186,965514670,1
4027,807,965514832,0
4027,920,965514833,1
4027,969,965514920,1
4027,2692,965514920,1
4027,446,965514920,1
4027,1197,965514920,1
4027,2594,965514920,0
4028,2926,966201758,0
4028,2238,966201788,0
4028,1269,966201803,0
4028,3061,966201803,0
4028,1446,966201872,0
4028,3266,966201872,0
4028,3500,966201872,0
4028,2371,966201889,1
4028,2897,967244547,0
4028,735,967244581,0
4029,750,965514657,0
4029,1952,965514657,1
4029,1219,965514657,1
4029,1267,965514745,1
4029,3467,965514745,0
4029,3468,965514745,1
4029,3350,965514745,0
4029,1204,965514745,0
4029,1207,965514745,1
4029,2969,965514745,1
4030,3897,969840300,1
4030,1997,969840354,1
4030,2520,971658918,1
4030,3865,973108768,0
4030,3324,973734764,1
4030,2335,973846960,1
4030,3948,975887126,1
4030,3751,977179657,0
4030,2144,983753078,1
4030,2529,1005260879,1
4031,1278,968275376,1
4031,2288,968275376,1
4031,2867,968275376,1
4031,1333,968275376,1
4031,3550,968275415,0
4031,3576,968275415,0
4031,3727,968275415,0
4031,2118,968275458,1
4031,1347,968275458,1
4031,2003,968275458,0
4032,1283,965514730,1
4032,3037,965514730,1
4032,3671,965514730,1
4032,553,965514730,1
4032,1007,965514751,1
4032,2921,965514751,1
4032,2401,965514777,1
4032,996,965514777,1
4032,2478,965514777,1
4032,303,965514777,1
4033,2582,965530702,0
4033,540,965530765,0
4033,1382,965530852,0
4033,2389,965530917,1
4033,193,965530962,0
4033,502,965531007,0
4033,2505,965531024,0
4033,2386,965531108,0
4033,3869,966208707,1
4033,3868,966208724,1
4034,2136,965511883,1
4034,903,965511947,1
4034,908,965511947,1
4034,910,965511978,1
4034,1103,965511993,1
4034,2858,965512803,1
4034,94,965512856,1
4034,36,965512899,1
4034,714,965512899,1
4034,1090,965512929,1
4035,2188,965509679,0
4035,2706,965509679,1
4035,2683,965509699,1
4035,2710,965509713,1
4035,2770,965509713,0
4035,223,965509729,1
4035,2541,965509729,1
4035,104,965509761,1
4035,216,965509776,1
4035,2335,965509791,1
4036,19,965508997,0
4036,260,965509356,1
4036,1304,965509356,1
4036,1196,965509356,1
4036,1198,965509356,1
4036,858,965509356,1
4036,1214,965509356,1
4036,318,965509644,1
4036,1358,965509663,0
4036,527,965509663,1
4037,1017,965507283,0
4037,908,965507321,1
4037,910,965507321,0
4037,2731,965507340,1
4037,952,965507370,1
4037,912,965507399,1
4037,923,965507426,1
4037,953,965507441,1
4037,1269,965507454,1
4037,1256,965507476,1
4038,3078,965506099,1
4038,2067,965506160,1
4038,934,965506382,1
4038,527,965506417,1
4038,2739,965506463,1
4038,1247,965506463,1
4038,1952,965506502,1
4038,1219,965506540,0
4038,1304,965506588,1
4038,1097,965506588,1
4039,2841,970382898,1
4039,2699,970382964,1
4039,514,970622154,0
4039,3624,979371793,1
4039,3159,979371793,1
4039,3790,979371824,1
4039,3617,979371841,1
4039,3785,979371841,1
4039,3755,983143715,1
4039,3744,983143729,0
4040,2992,965505385,0
4040,2456,965505385,0
4040,2119,965505385,0
4040,1995,965505385,0
4040,2903,965505400,0
4040,1985,965505400,0
4040,1987,965505400,0
4040,2614,965505421,0
4040,3840,965505421,0
4040,1389,965505421,0
4041,473,965714971,0
4041,1731,965714994,0
4041,2552,965714994,0
4041,174,965714994,0
4041,3511,965715018,0
4041,431,965715109,1
4041,3791,965715268,0
4041,3838,965715336,1
4041,3839,965715336,0
4041,3843,965715376,0
4042,3204,1030254941,0
4042,1645,1030813296,0
4042,292,1030837385,0
4042,1267,1030853776,1
4042,3362,1030921992,1
4042,2840,1030944638,0
4042,3683,1031427015,0
4042,1250,1031427165,1
4042,2167,1043099635,0
4042,3911,1045700170,0
4043,3130,965504669,0
4043,1037,965504684,0
4043,2822,965504793,0
4043,44,965504835,0
4043,2315,965504924,0
4043,3436,965505025,0
4043,198,965505141,1
4043,345,965505157,1
4043,1909,965505172,1
4043,1584,965505359,1
4044,1513,965500084,0
4044,2485,965500116,1
4044,3157,965500116,1
4044,2700,965500116,1
4044,2762,965500116,1
4044,3176,965500138,1
4044,3384,965500138,0
4044,2987,965500165,1
4044,2701,965500165,0
4044,2714,965500165,1
4045,3755,965498976,1
4045,3799,965499021,0
4045,3785,965499021,0
4045,3844,965499065,1
4045,3782,965499065,0
4045,3793,965499112,1
4045,3798,965499112,1
4045,3808,965499112,1
4045,3809,965499112,0
4045,3769,965499112,0
4046,1254,965498638,1
4046,2997,965498638,0
4046,3468,965498638,1
4046,1214,965498638,1
4046,1250,965498659,1
4046,750,965498659,1
4046,1304,965498659,0
4046,541,965498672,1
4046,912,965498690,1
4046,2571,965498690,1
4047,1580,965497569,1
4047,316,965497569,1
4047,10,965497569,1
4047,2268,965497842,1
4047,296,965497842,1
4047,1645,965497856,1
4047,22,965497874,1
4047,47,965497874,1
4047,1732,965497890,1
4047,1729,965497910,1
4048,647,965508815,1
4048,3724,965508815,1
4048,3066,965508836,0
4048,3508,965508917,1
4048,3074,965508946,1
4048,3682,965508946,1
4048,1008,965508972,1
4048,2951,965508972,1
4048,2012,965509004,1
4048,416,965509033,1
4049,181,965498552,0
4049,3434,965498553,0
4049,393,965498553,0
4049,1497,965498575,0
4049,1389,965498575,0
4049,3767,965498575,0
4049,3768,965498575,0
4049,2807,965498591,0
4049,2818,965498591,0
4049,2893,965498591,0
4050,3068,966620879,1
4050,940,966620879,1
4050,1321,966620879,1
